Classification Name,Classification Code,Series Name,Series Code,Country Name,Country Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Comoros,COM,..,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,"Congo, Dem. Rep.",COD,0.275,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,"Congo, Rep.",COG,0.335,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Costa Rica,CRI,0.35,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Côte d'Ivoire,CIV,0.318,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Croatia,HRV,0.273,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Curacao,CUW,0.248,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Cyprus,CYP,0.228,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Czech Republic,CZE,0.261,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Denmark,DNK,0.328,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Djibouti,DJI,0.189,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Dominica,DMA,0.307,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Dominican Republic,DOM,0.246,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,East Asia & Pacific,EAS,0.228,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Ecuador,ECU,0.153,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,"Egypt, Arab Rep.",EGY,0.141,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,El Salvador,SLV,..,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Equatorial Guinea,GNQ,0.327,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Estonia,EST,0.173,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Eswatini,SWZ,0.223,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Ethiopia,ETH,0.175,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Europe & Central Asia,ECS,0.233,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Fiji,FJI,0.22,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Finland,FIN,0.286,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,France,FRA,0.289,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Gabon,GAB,0.35,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,"Gambia, The",GMB,0.305,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Germany,DEU,0.293,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Ghana,GHA,0.335,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Greece,GRC,0.244,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Grenada,GRD,0.221,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Guinea,GIN,0.487,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Guinea-Bissau,GNB,0.404,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Guyana,GUY,0.241,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Haiti,HTI,0.215,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,High income,HIC,0.255,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Honduras,HND,0.202,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,"Hong Kong SAR, China",HKG,0.203,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Hungary,HUN,0.228,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Iceland,ISL,0.237,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,India,IND,0.208,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Indonesia,IDN,0.281,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,"Iran, Islamic Rep.",IRN,0.163,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Iraq,IRQ,0.197,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Ireland,IRL,0.243,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Israel,ISR,0.163,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Italy,ITA,0.26,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Jamaica,JAM,0.243,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Japan,JPN,0.283,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Jordan,JOR,0.195,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Kazakhstan,KAZ,0.144,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Kenya,KEN,0.181,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,"Korea, Rep.",KOR,0.268,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Kuwait,KWT,0.276,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Kyrgyz Republic,KGZ,0.15,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Lao PDR,LAO,0.236,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Latin America & Caribbean,LCN,0.245,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Latvia,LVA,0.295,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Lesotho,LSO,0.209,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Liberia,LBR,0.209,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Lithuania,LTU,0.278,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Low income,LIC,0.245,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Lower middle income,LMC,0.221,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Luxembourg,LUX,0.213,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Madagascar,MDG,0.108,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Malawi,MWI,0.224,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Malaysia,MYS,0.201,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Maldives,MDV,0.298,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Mali,MLI,0.223,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Malta,MLT,0.209,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Mauritania,MRT,0.252,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Mauritius,MUS,0.323,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Mexico,MEX,0.258,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Middle East & North Africa,MEA,0.191,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Moldova,MDA,0.138,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Mongolia,MNG,0.15,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Montenegro,MNE,0.244,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Montserrat,MSR,0.366,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Morocco,MAR,0.179,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Mozambique,MOZ,0.278,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Myanmar,MMR,0.246,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Namibia,NAM,0.255,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Nepal,NPL,0.172,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Netherlands,NLD,0.325,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,New Zealand,NZL,0.225,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Nicaragua,NIC,0.233,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Niger,NER,0.166,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Nigeria,NGA,0.261,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,North America,NAC,0.326,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,North Macedonia,MKD,0.215,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Norway,NOR,0.337,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Oman,OMN,0.213,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Pakistan,PAK,0.154,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Panama,PAN,0.307,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Paraguay,PRY,0.211,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Peru,PER,0.179,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Philippines,PHL,0.248,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Poland,POL,0.306,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Portugal,PRT,0.247,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Qatar,QAT,0.208,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Romania,ROU,0.17,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Russian Federation,RUS,0.235,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Rwanda,RWA,0.116,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Sao Tome and Principe,STP,0.318,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Saudi Arabia,SAU,0.214,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Senegal,SEN,0.309,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Serbia,SRB,0.226,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Seychelles,SYC,0.273,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Sierra Leone,SLE,0.266,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Singapore,SGP,0.218,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Sint Maarten (Dutch part),SXM,0.204,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Slovak Republic,SVK,0.323,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Slovenia,SVN,0.258,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,South Africa,ZAF,0.171,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,South Asia,SAS,0.205,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Spain,ESP,0.274,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Sri Lanka,LKA,0.216,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,St. Kitts and Nevis,KNA,0.247,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,St. Lucia,LCA,0.272,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,St. Vincent and the Grenadines,VCT,0.307,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Sub-Saharan Africa,SSF,0.258,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Sudan,SDN,0.197,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Suriname,SUR,0.253,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Sweden,SWE,0.248,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Switzerland,CHE,0.294,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,"Taiwan, China",TWN,0.216,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Tajikistan,TJK,0.14,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Tanzania,TZA,0.194,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Thailand,THA,0.188,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Togo,TGO,..,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Trinidad and Tobago,TTO,0.194,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Tunisia,TUN,0.152,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Türkiye,TUR,0.156,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Turks and Caicos Islands,TCA,0.236,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Uganda,UGA,0.192,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,United Arab Emirates,ARE,0.193,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,United Kingdom,GBR,0.219,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,United States,USA,0.327,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Upper middle income,UMC,0.228,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Uruguay,URY,0.322,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Vietnam,VNM,0.215,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,West Bank and Gaza,PSE,0.169,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,WORLD,WLD,0.237,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Zambia,ZMB,0.205,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for vegetables in a least-cost healthy diet,CoHD_v_prop,Zimbabwe,ZWE,0.17,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Albania,ALB,0.152,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Algeria,DZA,0.132,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Angola,AGO,0.194,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Anguilla,AIA,0.209,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Antigua and Barbuda,ATG,0.147,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Argentina,ARG,0.139,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Armenia,ARM,0.173,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Aruba,ABW,0.233,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Australia,AUS,0.098,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Austria,AUT,0.083,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Azerbaijan,AZE,0.191,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,"Bahamas, The",BHS,0.134,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Bahrain,BHR,0.193,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Bangladesh,BGD,0.125,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Barbados,BRB,..,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Belarus,BLR,0.159,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Belgium,BEL,0.078,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Belize,BLZ,0.153,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Benin,BEN,0.115,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Bermuda,BMU,0.182,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Bhutan,BTN,0.123,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Bolivia,BOL,0.22,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Bonaire,BON,..,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Bosnia and Herzegovina,BIH,0.14,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Botswana,BWA,0.108,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Brazil,BRA,0.156,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,British Virgin Islands,VGB,0.25,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Brunei Darussalam,BRN,0.163,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Bulgaria,BGR,0.133,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Burkina Faso,BFA,0.138,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Burundi,BDI,0.206,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Cabo Verde,CPV,0.102,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Cambodia,KHM,0.139,..,..,..,..
Food Prices for Nutrition 2.0,FPN 2.0,Cost share for starchy staples in a least-cost healthy diet,CoHD_ss_prop,Cameroon,CMR,0.183,..,..,..,..
